TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;19,80;;-72,50;2,02;0,92;31,73;5,79;-2,87;35,91;46,43;10,43;0,59;2,08;-29,51;-1,12;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;9.052.344,33;9,80;-0,27;1,43;2.346.929.469,44
ABCB4;16,52;6,16;5,98;0,77;0,08;37,27;26,57;19,79;4,46;4,46;;;1,18;-2,33;-0,08;0,18;12,94;1,40;;0,11;0,89;0,07;7,15;9,74;13.105.382,46;21,31;2,76;0,08;3.730.486.947,00
ABEV3;14,12;4,27;16,55;2,82;1,75;50,27;22,97;18,03;12,99;12,32;-0,66;-0,14;2,98;171,23;-2,40;1,04;17,05;10,56;20,02;0,62;0,37;0,59;9,82;1,41;294.868.729,33;5,01;0,85;3,92;222.550.564.104,63
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;3,58;0,58;57,88;2,76;0,88;11,08;8,41;2,02;13,90;17,61;3,71;0,73;1,17;2,23;-2,43;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;9.338.665,75;1,30;0,06;-0,96;2.743.044.172,48
AESB3;10,77;0,56;10,98;1,62;0,42;22,78;14,53;25,41;19,20;34,58;15,34;1,30;2,79;2,84;-0,54;2,91;14,79;3,81;-2,70;0,26;0,64;0,15;;;14.871.813,58;6,63;0,98;;5.309.829.081,05
AFLT3;9,58;4,45;5,90;2,36;2,16;87,03;84,24;81,52;5,71;5,52;-0,19;-0,08;4,81;10,29;-2,81;10,78;39,98;36,56;39,43;0,91;0,09;0,45;30,86;48,28;3.917,44;4,06;1,62;0,01;604.351.426,00
AGRO3;32,73;14,27;4,12;1,35;0,95;39,85;35,81;58,48;6,73;6,90;0,14;0,03;2,41;2,33;-1,95;4,91;32,67;23,09;14,65;0,71;0,29;0,39;55,29;151,67;23.108.383,13;24,12;7,88;0,01;3.338.514.230,88
AGXY3;10,29;1,63;19,89;1,26;0,20;11,21;3,14;1,04;6,59;10,49;3,84;0,73;0,21;4,87;-1,12;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;637.863,79;8,20;0,52;;1.779.996.385,38
AHEB3;27,50;;-6,89;-3,99;0,78;39,70;-3,15;-17,13;-37,41;-35,38;2,32;;1,18;26,04;-1,09;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.125,00;-6,89;-3,99;0,25;236.820.517,90
AHEB5;22,00;;-5,51;-3,19;0,63;39,70;-3,15;-17,13;-29,93;-35,38;2,32;;0,94;20,83;-0,87;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;2.348,50;-6,89;-3,99;0,20;236.820.517,90
AHEB6;41,20;;-10,32;-5,98;1,17;39,70;-3,15;-17,13;-56,04;-35,38;2,32;;1,77;39,02;-1,64;1,12;-57,95;-11,38;10,67;-0,20;1,20;0,66;-1,24;;4.120,00;-6,89;-3,99;0,38;236.820.517,90
ALLD3;13,05;10,31;4,56;0,79;0,30;13,72;6,66;4,42;3,02;3,77;0,73;0,19;0,20;1,33;-1,01;1,48;17,24;6,66;19,90;0,39;0,61;1,51;;;1.191.335,46;16,45;2,84;0,16;1.211.867.566,00
ALPA3;18,53;2,13;21,42;2,34;1,42;48,45;13,31;14,87;23,93;22,60;-3,05;-0,30;3,18;8,51;-2,99;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;67.920,21;7,91;0,87;0,15;13.571.717.403,36
ALPA4;21,59;2,02;24,96;2,73;1,66;48,45;13,31;14,87;27,88;22,60;-3,05;-0,30;3,71;9,92;-3,49;1,47;10,93;6,65;8,79;0,61;0,38;0,45;-0,53;10,32;125.870.445,58;7,91;0,87;0,18;13.571.717.403,36
ALPK3;3,53;;-3,74;1,48;0,30;26,64;0,11;-22,18;725,72;1.958,32;1.232,60;2,51;0,83;-1,45;-0,33;0,29;-39,61;-8,01;-0,09;0,20;0,80;0,36;;;58.544,58;2,39;-0,94;1,02;756.925.626,19
ALSO3;19,04;2,02;17,47;0,74;0,43;69,41;55,68;28,66;8,99;5,73;-3,24;-0,27;5,01;2,99;-0,54;3,64;4,23;2,48;6,45;0,58;0,32;0,09;22,33;24,57;35.705.856,29;25,69;1,09;0,10;5.036.394.143,10
ALUP11;26,94;4,56;6,46;1,12;0,30;78,20;77,23;24,89;2,08;4,19;2,10;1,13;1,61;3,99;-0,36;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;28.729.466,96;24,17;4,17;0,51;7.909.071.050,10
ALUP3;9,08;4,52;6,53;1,13;0,30;78,20;77,23;24,89;2,10;4,19;2,10;1,13;1,62;4,04;-0,36;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;105.006,92;8,06;1,39;0,52;7.909.071.050,10
ALUP4;9,01;4,55;6,48;1,12;0,30;78,20;77,23;24,89;2,09;4,19;2,10;1,13;1,61;4,00;-0,36;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;115.581,54;8,06;1,39;0,52;7.909.071.050,10
AMAR3;2,34;;-5,41;0,74;0,24;44,23;-0,85;-5,52;-35,31;-91,75;-56,59;1,18;0,30;1,98;-0,48;1,32;-13,62;-4,46;-4,51;0,33;0,67;0,81;-2,41;;13.687.825,17;3,19;-0,43;;802.235.233,80
AMBP3;32,77;0,93;23,21;3,58;0,62;21,59;16,99;6,58;8,98;14,50;5,51;2,19;1,53;2,92;-1,01;2,26;15,40;2,68;7,10;0,17;0,80;0,41;;;33.521.447,50;9,15;1,41;0,17;3.699.769.862,88
AMER3;19,71;3,14;31,43;1,17;0,41;30,11;4,29;2,15;15,76;22,81;7,24;0,54;0,68;2,04;-0,77;1,76;3,72;1,30;1,98;0,35;0,65;0,61;21,42;;217.605.551,17;16,90;0,63;-0,10;17.697.850.719,00
ANIM3;5,75;;-10,12;0,82;0,22;55,89;11,91;-7,33;6,23;16,13;9,93;1,30;0,74;2,52;-0,27;1,70;-8,06;-2,12;3,79;0,26;0,70;0,29;22,51;;12.747.581,42;7,06;-0,57;0,01;2.314.168.252,65
APER3;35,30;0,20;85,71;1,36;0,76;100,00;7,36;2,85;33,19;26,40;-6,79;-0,28;2,44;11,33;-1,03;1,34;1,58;0,88;3,83;0,56;0,44;0,31;4,50;;1.975.102,88;26,02;0,41;0,02;405.248.730,20
APTI3;197,64;;-0,35;0,02;0,01;99,60;-89,65;-42,25;-0,17;-1,48;0,53;-0,05;0,15;0,02;-0,01;4,14;-4,58;-2,07;-13,12;0,45;0,55;0,05;-6,46;;;12.267,55;-561,66;0,00;44.442.750,00
APTI4;3.500,00;;-6,23;0,29;0,13;99,60;-89,65;-42,25;-2,94;-1,48;0,53;-0,05;2,63;0,44;-0,21;4,14;-4,58;-2,07;-13,12;0,45;0,55;0,05;-6,46;;;12.267,55;-561,66;0,05;44.442.750,00
ARML3;13,83;1,33;61,02;4,21;1,49;47,20;32,46;14,69;27,62;30,51;2,75;0,42;8,96;3,68;-3,05;4,78;6,90;2,44;4,62;0,35;0,65;0,17;;;7.617.399,58;3,28;0,23;0,24;4.806.057.341,90
ARZZ3;82,18;1,65;20,35;3,61;2,24;52,81;16,73;11,78;14,33;13,64;-0,68;-0,17;2,40;10,74;-4,71;1,66;17,75;11,01;18,91;0,62;0,38;0,94;18,73;30,72;84.360.399,88;22,75;4,04;0,01;9.015.367.542,09
ASAI3;15,90;1,08;13,51;7,17;0,66;17,00;5,97;3,61;8,16;10,64;2,52;2,22;0,49;23,90;-1,06;1,08;53,08;4,88;17,75;0,09;0,91;1,35;;;101.224.048,75;2,21;1,18;4,52;21.285.967.785,80
ATMP3;1,85;;-0,28;0,65;0,03;8,42;-14,28;-17,46;-0,35;-2,61;-2,26;4,25;0,05;-0,08;-0,04;0,39;-229,65;-9,94;-42,78;0,04;0,96;0,57;-12,49;;35.848,75;2,85;-6,55;-0,04;49.414.158,60
ATOM3;2,75;2,51;6,29;2,68;1,79;100,00;29,38;30,89;6,61;4,77;-1,84;-0,75;1,94;2,04;-85,35;10,02;42,54;28,54;38,72;0,67;0,33;0,92;;;104.923,63;1,03;0,44;-0,32;65.463.469,50
AURA33;40,36;4,88;7,70;1,87;0,86;41,30;27,82;15,68;4,34;4,28;-0,04;-0,02;1,21;4,05;-1,59;1,86;24,29;11,16;16,45;0,46;0,54;0,71;;;6.136.615,25;21,48;5,22;-0,24;2.831.113.249,20
AURE3;13,96;0,72;528,86;1,09;0,49;28,70;30,66;1,46;25,14;27,94;3,00;0,13;7,71;5,86;-0,61;1,77;0,21;0,09;2,68;0,45;0,55;0,06;;;35.208.645,04;12,82;0,03;;13.800.000.000,00
AVLL3;19,84;;-1,13;-6,15;0,25;-4,59;-126,33;-204,76;-1,83;-5,32;-3,49;;2,31;-3,64;-0,38;0,83;-544,82;-22,10;-28,99;-0,04;1,04;0,11;;;67.616,38;-3,23;-17,57;-0,06;444.729.352,96
AZEV3;3,70;;7,54;1,70;0,44;18,34;24,69;18,16;5,54;5,15;0,35;0,11;1,37;-25,62;-0,63;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;144.650,46;2,18;0,49;-0,09;174.240.000,00
AZEV4;2,96;;6,05;1,36;0,36;18,34;24,69;18,16;4,45;5,15;0,35;0,11;1,10;-20,56;-0,51;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;762.027,38;2,18;0,49;-0,07;174.240.000,00
AZUL4;19,10;;19,52;-1,55;1,36;17,86;1,33;10,94;160,49;175,77;131,61;;2,13;-3,58;-1,90;0,43;-7,93;6,97;2,48;-0,88;1,88;0,64;8,38;;153.728.566,46;-12,37;0,98;-0,17;6.663.798.975,51
B3SA3;12,95;6,10;17,30;3,62;1,56;89,78;59,11;44,83;13,12;12,27;-0,85;-0,23;7,76;9,96;-2,55;1,67;20,92;8,99;11,60;0,43;0,57;0,20;34,69;25,83;534.264.751,63;3,58;0,75;4,23;78.921.060.000,00
BAHI3;13,38;;-6,45;1,88;0,45;38,28;-8,87;-17,07;-12,42;-14,75;-2,33;0,35;1,10;-2,86;-0,53;0,51;-29,13;-6,93;-10,35;0,24;0,75;0,41;;;90.130,14;7,12;-2,07;-0,27;316.919.549,70
BALM3;14,42;1,74;10,79;1,14;0,63;56,25;9,74;9,72;10,77;8,15;-1,55;-0,16;1,05;1,50;-2,02;2,56;10,56;5,84;6,60;0,55;0,43;0,60;3,42;34,15;1.925,00;12,66;1,34;-0,27;127.253.000,00
BALM4;11,55;2,18;8,64;0,91;0,50;56,25;9,74;9,72;8,63;8,15;-1,55;-0,16;0,84;1,20;-1,61;2,56;10,56;5,84;6,60;0,55;0,43;0,60;3,42;34,15;4.267,39;12,66;1,34;-0,22;127.253.000,00
BAUH4;78,89;;59,68;4,08;2,62;19,30;1,23;3,93;190,56;190,65;0,09;0,00;2,35;-36,61;-3,58;0,79;6,83;4,39;-1,10;0,64;0,36;1,12;5,51;-2,13;33.532,63;19,34;1,32;-0,88;411.981.093,58
BAZA3;41,47;16,57;1,45;0,38;0,04;34,74;81,54;46,32;0,82;0,82;;;0,67;0,33;-0,05;;26,37;2,86;;0,11;0,89;0,06;-2,61;45,40;143.093,29;108,62;28,64;0,01;1.229.418.251,49
BBAS3;36,75;8,11;5,16;0,71;0,05;31,08;16,23;13,82;4,40;4,40;;;0,71;2,68;-0,05;7,70;13,75;1,02;;0,07;0,92;0,07;-6,50;23,75;622.222.186,67;51,76;7,12;0,10;105.361.383.825,40
BBDC3;16,61;5,49;7,69;1,15;0,10;39,92;22,47;17,82;6,10;6,72;;;1,37;1,93;-0,11;5,37;15,00;1,36;;0,09;0,91;0,08;-5,09;5,20;143.667.000,75;14,43;2,16;0,40;195.285.409.069,29
BBDC4;20,04;5,01;9,28;1,39;0,13;39,92;22,47;17,82;7,36;6,72;;;1,65;2,33;-0,13;5,37;15,00;1,36;;0,09;0,91;0,08;-5,09;5,20;811.201.315,29;14,43;2,16;0,48;195.285.409.069,29
BBML3;3.936,42;;-27.880,40;1.358,54;154,05;7,30;0,55;-0,41;20.703,45;20.755,64;52,20;3,43;113,66;-1.365,22;-264,04;0,79;-4,87;-0,55;-6,72;0,11;0,89;1,36;42,64;;;2,90;-0,14;181,53;160.451.699.191,56
BBRK3;0,80;;-1,54;2,32;0,34;61,32;-43,71;-51,62;-1,82;-1,20;0,62;-0,79;0,80;4,58;-0,59;1,21;-150,41;-21,86;-54,73;0,15;0,85;0,42;5,40;;1.203.952,58;0,34;-0,52;0,03;106.222.779,20
BBSE3;26,87;5,40;12,99;6,36;4,43;;;;10,47;10,45;;;;22,16;-6,56;2,60;48,97;34,11;;0,70;0,30;0,00;;0,60;109.967.626,25;4,22;2,07;2,69;53.600.000.000,00
BDLL3;11,00;;-0,76;-0,09;0,03;-45,07;-140,71;-128,37;-0,69;-9,19;-8,59;;0,97;-0,18;-0,04;0,72;-12,25;-3,63;-142,27;-0,30;1,30;0,03;-39,65;;22.924,22;-118,83;-14,56;0,01;15.316.541,60
BDLL4;8,70;;-0,60;-0,07;0,02;-45,07;-140,71;-128,37;-0,55;-9,19;-8,59;;0,77;-0,14;-0,04;0,72;-12,25;-3,63;-142,27;-0,30;1,30;0,03;-39,65;;8.266,44;-118,83;-14,56;0,01;15.316.541,60
BEEF3;14,40;4,80;19,25;13,36;0,44;17,35;7,73;1,60;3,98;6,74;2,78;9,33;0,31;1,34;-1,39;1,90;69,39;2,26;13,65;0,03;0,97;1,41;22,82;18,43;99.699.535,83;1,08;0,75;-0,57;8.690.225.554,17
BEES3;5,18;8,78;6,26;0,86;0,04;33,81;15,83;9,39;3,71;3,74;;;0,59;0,35;-0,05;;13,81;0,72;;0,05;0,95;0,08;-6,14;12,40;137.488,29;5,99;0,83;0,26;1.647.703.652,40
BEES4;5,34;8,51;6,45;0,89;0,05;33,81;15,83;9,39;3,83;3,74;;;0,61;0,36;-0,05;;13,81;0,72;;0,05;0,95;0,08;-6,14;12,40;75.615,13;5,99;0,83;0,26;1.647.703.652,40
BFRE11;0,00;;0,00;0,00;0,00;0,00;151,32;88,22;0,00;;;;0,00;0,00;0,00;;6,02;7,80;;1,29;0,11;0,09;;0,45;;271.807,53;16.372,38;0,00;
BFRE12;0,00;;0,00;0,00;0,00;0,00;151,32;88,22;0,00;;;;0,00;0,00;0,00;;6,02;7,80;;1,29;0,11;0,09;;0,45;;271.807,53;16.372,38;0,00;
BGIP3;29,46;4,44;6,27;0,79;0,06;50,33;14,29;9,07;3,98;3,34;;;0,57;-0,72;-0,13;0,87;12,52;0,90;;0,07;0,93;0,10;1,19;1,84;5.849,00;37,51;4,70;0,38;377.236.021,20
BGIP4;19,90;7,23;4,24;0,53;0,04;50,33;14,29;9,07;2,69;3,34;;;0,38;-0,49;-0,09;0,87;12,52;0,90;;0,07;0,93;0,10;1,19;1,84;67.392,81;37,51;4,70;0,26;377.236.021,20
BIDI11;11,93;0,67;-573,51;1,24;0,27;50,33;-5,35;-0,71;-76,13;-76,38;;;4,07;;-0,28;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;190.893.522,42;9,67;-0,02;2,83;10.365.746.709,30
BIDI3;3,95;0,68;-568,71;1,23;0,27;50,33;-5,35;-0,71;-75,49;-76,38;;;4,04;;-0,27;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;6.074.783,00;3,22;-0,01;2,81;10.365.746.709,30
BIDI4;3,99;0,67;-578,79;1,25;0,27;50,33;-5,35;-0,71;-76,83;-76,38;;;4,11;;-0,28;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;36.645.452,33;3,22;-0,01;2,86;10.365.746.709,30
BIOM3;10,53;;-9,48;4,54;1,91;23,11;-60,64;-68,55;-10,71;-12,10;-1,39;0,59;6,49;6,94;-3,17;3,22;-47,90;-20,11;-21,10;0,42;0,58;0,29;;;55.471,63;2,32;-1,11;-0,61;774.253.546,56
BKBR3;7,53;;-14,42;1,34;0,55;63,43;-1,58;-4,77;-43,51;-52,69;-8,83;0,27;0,69;-67,85;-0,69;0,96;-9,31;-3,83;-2,37;0,41;0,59;0,80;14,59;;19.134.060,79;5,57;-0,52;0,19;2.076.180.070,38
BLAU3;24,30;2,43;14,59;2,64;1,91;48,50;32,75;22,20;9,89;8,81;-1,10;-0,29;3,24;3,28;-6,68;5,42;18,07;13,08;15,30;0,72;0,28;0,59;;;9.627.814,88;9,27;1,68;-5,26;4.395.151.505,50
BLUT3;1,19;;-3,57;0,41;0,12;;;;-3,72;-3,55;-1,08;0,12;;-0,96;-0,12;0,00;-11,41;-3,44;-9,79;0,30;0,70;0,00;;;118.552,17;2,85;-0,33;-0,07;15.459.046,96
BLUT4;0,57;;-1,75;0,20;0,06;;;;-1,83;-3,55;-1,08;0,12;;-0,47;-0,06;0,00;-11,41;-3,44;-9,79;0,30;0,70;0,00;;;233.935,54;2,85;-0,33;-0,03;15.459.046,96
BMEB3;12,75;5,27;7,08;1,09;0,10;64,96;5,01;6,75;9,55;8,85;;;0,48;;-0,11;;15,37;1,39;;0,09;0,91;0,21;-4,80;62,96;12.958,00;11,71;1,80;0,33;1.237.413.055,00
BMEB4;10,27;7,20;5,71;0,88;0,08;64,96;5,01;6,75;7,70;8,85;;;0,39;;-0,09;;15,37;1,39;;0,09;0,91;0,21;-4,80;62,96;24.822,29;11,71;1,80;0,27;1.237.413.055,00
BMGB4;2,76;11,43;8,23;0,43;0,05;29,50;-0,51;3,95;-63,69;-63,23;;;0,33;;-0,05;;5,20;0,57;;0,11;0,89;0,15;13,33;0,08;1.483.663,67;6,44;0,34;-0,23;1.598.056.806,14
BMIN3;19,91;;21,31;0,73;0,30;58,22;35,93;18,40;10,91;10,48;;;3,92;3,75;-0,43;1,35;3,43;1,40;;0,41;0,59;0,08;-10,02;-19,20;1.991,00;27,22;0,93;0,19;92.227.858,37
BMIN4;14,50;9,66;15,52;0,53;0,22;58,22;35,93;18,40;7,95;10,48;;;2,86;2,73;-0,31;1,35;3,43;1,40;;0,41;0,59;0,08;-10,02;-19,20;7.745,86;27,22;0,93;0,13;92.227.858,37
BMKS3;240,00;7,45;11,44;0,55;0,49;31,71;14,23;55,15;44,33;-16,27;-60,60;-0,75;6,31;0,67;-2,04;26,84;4,82;4,26;-0,09;0,88;0,12;0,08;-1,89;-9,69;25.567,59;435,12;20,99;0,06;109.140.000,00
BMOB3;14,09;1,44;15,51;1,25;0,91;27,67;11,03;10,24;14,41;8,49;-5,93;-0,52;1,59;2,23;-2,51;2,77;8,08;5,86;5,04;0,73;0,27;0,57;;;7.383.351,58;11,23;0,91;0,34;1.280.000.015,36
BNBR3;72,72;6,11;3,80;0,79;0,10;60,26;52,32;29,17;2,12;2,12;;;1,11;0,64;-0,12;;20,81;2,62;;0,13;0,87;0,09;-1,65;17,66;19.462,43;91,87;19,11;0,07;6.280.932.862,08
BOAS3;6,00;1,32;15,09;1,57;1,28;51,84;5,18;22,01;64,12;40,92;-23,73;-0,58;3,32;2,60;-3,01;6,96;10,42;8,48;-1,28;0,81;0,19;0,39;6,65;;8.204.601,00;3,81;0,40;0,04;3.212.262.241,88
BOBR3;0,00;;0,00;0,00;0,00;27,58;11,52;5,61;0,00;3,31;2,08;;0,00;0,00;0,00;0,60;-33,76;8,16;51,57;-0,24;1,24;1,46;0,74;3,01;;-0,78;0,26;0,00;173.281.191,42
BOBR4;1,41;;5,36;-1,81;0,44;27,58;11,52;5,61;2,61;3,31;2,08;;0,30;-1,48;-0,79;0,60;-33,76;8,16;51,57;-0,24;1,24;1,46;0,74;3,01;36.424,13;-0,78;0,26;-0,01;173.281.191,42
BPAC11;25,18;1,52;12,80;2,46;0,30;38,43;47,30;35,59;9,63;9,63;;;4,56;6,10;-4,13;1,05;19,25;2,31;;0,12;0,88;0,06;5,25;9,82;285.962.532,96;10,25;1,97;0,23;96.804.822.327,57
BPAC3;13,83;0,92;21,30;4,10;0,49;38,43;47,30;35,59;16,03;9,63;;;7,58;10,15;-6,87;1,05;19,25;2,31;;0,12;0,88;0,06;5,25;9,82;68.171,25;3,42;0,66;0,38;96.804.822.327,57
BPAC5;5,61;2,29;8,52;1,64;0,20;38,43;47,30;35,59;6,41;9,63;;;3,03;4,06;-2,75;1,05;19,25;2,31;;0,12;0,88;0,06;5,25;9,82;43.727,38;3,42;0,66;0,15;96.804.822.327,57
BPAN4;7,81;3,13;12,55;1,42;0,19;59,50;10,20;7,26;8,93;8,92;;;0,91;-0,42;-0,20;0,00;11,35;1,54;;0,14;0,84;0,21;1,40;;51.391.778,88;5,48;0,62;0,62;10.176.331.849,85
BPAR3;182,07;5,77;6,31;1,04;0,12;69,18;21,57;11,45;3,35;3,35;;;0,72;0,64;-0,15;;16,44;1,90;;0,12;0,88;0,17;4,66;3,50;;175,64;28,87;0,13;1.733.606.633,43
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-18,89;;66,71;6,31;-0,11;1.533.769.021,00
BPHA3;0,62;;0,06;-0,24;0,99;98,02;1.029,99;13.896,67;0,80;1,66;0,85;;8,28;-0,38;-1,18;0,06;-402,50;1.669,02;-36,75;-4,15;5,15;0,12;-68,85;;;-2,58;10,40;0,00;70.110.298,74
BRAP3;26,70;32,08;1,43;1,37;1,36;;;;1,45;1,45;-0,13;-0,12;;12,25;-1,54;17,83;95,29;94,65;94,33;0,99;0,01;0,00;;63,27;3.766.800,79;19,50;18,58;0,01;11.371.240.484,78
BRAP4;30,33;31,11;1,63;1,55;1,54;;;;1,64;1,45;-0,13;-0,12;;13,90;-1,74;17,83;95,29;94,65;94,33;0,99;0,01;0,00;;63,27;86.388.196,25;19,50;18,58;0,01;11.371.240.484,78
BRBI11;16,17;5,07;11,35;2,21;0,40;36,49;17,71;22,54;14,44;7,17;-7,10;-1,09;2,56;2,13;-46,73;1,24;19,47;3,56;0,77;0,18;0,82;0,16;;;1.677.901,08;7,23;1,41;0,53;1.655.782.252,08
BRBI3;0,00;;0,00;0,00;0,00;36,49;17,71;22,54;0,00;7,17;-7,10;-1,09;0,00;0,00;0,00;1,24;19,47;3,56;0,77;0,18;0,82;0,16;;;;2,41;0,47;0,00;1.655.782.252,08
BRBI4;0,00;;0,00;0,00;0,00;36,49;17,71;22,54;0,00;7,17;-7,10;-1,09;0,00;0,00;0,00;1,24;19,47;3,56;0,77;0,18;0,82;0,16;;;;2,41;0,47;0,00;1.655.782.252,08
BRFS3;15,58;;-14,31;1,36;0,30;18,24;3,73;-2,36;9,08;16,14;7,09;1,06;0,34;2,45;-0,57;1,35;-9,48;-2,12;4,38;0,22;0,77;0,90;7,46;;163.359.230,17;11,48;-1,09;0,08;16.778.335.313,00
BRGE11;7,71;4,88;25,50;0,45;0,18;-2.674,89;-793,47;521,50;-16,76;25,14;43,12;-1,17;132,98;0,50;-0,43;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;771,00;16,99;0,30;-0,75;608.961.307,36
BRGE12;6,95;0,01;22,99;0,41;0,16;-2.674,89;-793,47;521,50;-15,11;25,14;43,12;-1,17;119,87;0,45;-0,39;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;1.332,40;16,99;0,30;-0,67;608.961.307,36
BRGE3;7,00;0,01;23,15;0,41;0,17;-2.674,89;-793,47;521,50;-15,22;25,14;43,12;-1,17;120,73;0,45;-0,39;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;6.944,00;16,99;0,30;-0,68;608.961.307,36
BRGE5;9,81;3,20;32,44;0,58;0,23;-2.674,89;-793,47;521,50;-21,32;25,14;43,12;-1,17;169,20;0,64;-0,55;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;4.905,00;16,99;0,30;-0,95;608.961.307,36
BRGE6;8,50;8,85;28,11;0,50;0,20;-2.674,89;-793,47;521,50;-18,48;25,14;43,12;-1,17;146,60;0,55;-0,48;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;1.700,00;16,99;0,30;-0,82;608.961.307,36
BRGE7;5,40;8,13;17,86;0,32;0,13;-2.674,89;-793,47;521,50;-11,74;25,14;43,12;-1,17;93,14;0,35;-0,30;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;;16,99;0,30;-0,52;608.961.307,36
BRGE8;8,90;3,52;29,43;0,52;0,21;-2.674,89;-793,47;521,50;-19,35;25,14;43,12;-1,17;153,50;0,58;-0,50;2,67;1,78;0,71;-3,10;0,40;0,43;0,00;-32,32;-18,30;2.997,50;16,99;0,30;-0,86;608.961.307,36
BRIT3;2,30;0,05;54,92;0,77;0,37;41,09;9,09;2,43;14,67;22,42;7,75;0,41;1,33;5,45;-0,48;1,38;1,41;0,67;2,28;0,47;0,53;0,27;;;2.245.005,42;3,01;0,04;-1,03;1.041.900.205,12
BRIV3;6,31;0,23;-266,10;0,35;0,02;22,84;8,07;-0,16;5,27;5,37;;;0,42;0,81;-0,03;3,62;-0,13;-0,01;;0,07;0,93;0,06;-3,36;;8.809,80;18,11;-0,02;2,59;570.307.590,64
BRIV4;6,63;9,05;-279,59;0,37;0,03;22,84;8,07;-0,16;5,53;5,37;;;0,45;0,85;-0,03;3,62;-0,13;-0,01;;0,07;0,93;0,06;-3,36;;13.850,00;18,11;-0,02;2,72;570.307.590,64
BRKM3;45,30;20,39;2,35;5,82;0,39;27,31;21,04;14,02;1,57;2,57;0,99;3,69;0,33;2,56;-0,68;1,56;247,82;16,61;45,75;0,07;0,93;1,18;17,25;;433.890,88;7,78;19,29;0,00;36.420.230.229,02
BRKM5;45,94;20,00;2,39;5,93;0,40;27,31;21,04;14,02;1,60;2,57;0,99;3,69;0,34;2,61;-0,69;1,56;247,82;16,61;45,75;0,07;0,93;1,18;17,25;;106.435.856,88;7,78;19,29;0,00;36.420.230.229,02
BRKM6;24,01;2,52;1,25;3,09;0,21;27,31;21,04;14,02;0,83;2,57;0,99;3,69;0,17;1,36;-0,36;1,56;247,82;16,61;45,75;0,07;0,93;1,18;17,25;;2.357,00;7,78;19,29;0,00;36.420.230.229,02
BRML3;8,53;0,63;34,84;0,65;0,36;90,34;51,90;16,52;11,09;15,00;3,95;0,23;5,76;8,12;-0,40;1,85;1,87;1,04;3,66;0,56;0,42;0,06;-2,54;3,41;144.299.279,33;13,09;0,24;-0,22;7.032.045.275,16
BRPR3;8,75;1,21;-342,26;0,59;0,37;100,00;58,52;-3,71;21,68;32,52;10,82;0,29;12,69;17,68;-0,40;1,31;-0,17;-0,11;1,55;0,63;0,37;0,03;-6,86;;33.101.503,25;14,92;-0,03;3,23;4.153.638.945,72
BRQB3;0,00;;0,00;0,00;0,00;36,59;15,72;7,63;0,00;-0,86;-0,86;-0,67;0,00;0,00;0,00;2,01;38,10;14,06;39,79;0,37;0,63;1,84;12,30;;;1,00;0,38;0,00;0,00
