TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
DTCY3;6,52;;-12,86;-75,21;5,71;20,87;-67,22;-68,42;-13,09;-17,80;-0,15;;8,80;-14,49;-7,41;0,37;-584,66;-44,40;-851,46;-0,08;1,08;0,65;-8,48;;16.095,00;-0,09;-0,51;-0,05;97.847.706,52
DTCY4;62,60;;-123,50;-722,08;54,84;20,87;-67,22;-68,42;-125,71;-17,80;-0,15;;84,50;-139,08;-71,14;0,37;-584,66;-44,40;-851,46;-0,08;1,08;0,65;-8,48;;;-0,09;-0,51;-0,44;97.847.706,52
DXCO3;10,25;12,49;4,39;1,42;0,55;35,23;23,57;20,82;3,88;5,44;1,57;0,57;0,91;6,41;-0,87;1,31;32,27;12,54;17,30;0,39;0,61;0,60;15,88;137,22;36.511.143,73;7,23;2,33;0,02;7.799.870.247,75
EALT3;9,23;13,34;5,02;1,10;0,42;24,65;12,71;9,51;3,75;5,13;1,88;0,55;0,48;24,97;-0,68;1,05;21,92;8,29;16,68;0,38;0,62;0,87;26,85;;5.906,04;8,39;1,84;0,09;179.880.000,00
EALT4;7,05;19,13;3,83;0,84;0,32;24,65;12,71;9,51;2,87;5,13;1,88;0,55;0,36;19,07;-0,52;1,05;21,92;8,29;16,68;0,38;0,62;0,87;26,85;;133.470,70;8,39;1,84;0,07;179.880.000,00
ECOR3;6,31;;14,88;2,06;0,26;37,14;31,28;6,17;2,94;8,42;5,48;3,84;0,92;16,66;-0,31;1,12;13,82;1,76;9,70;0,13;0,86;0,29;10,46;;35.679.070,70;3,07;0,42;-0,09;4.393.868.953,44
ECPR3;90,25;;-9,87;1,21;0,62;;;;-17,12;-17,09;0,08;-0,01;;174,62;-0,62;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;27.075,00;74,46;-9,14;0,14;171.908.947,31
ECPR4;90,74;;-9,92;1,22;0,62;;;;-17,21;-17,09;0,08;-0,01;;175,57;-0,63;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;9.036,67;74,46;-9,14;0,14;171.908.947,31
EEEL3;294,77;50,81;23,40;1,31;0,61;55,89;28,56;11,54;9,45;8,70;-0,81;-0,11;2,70;2,64;-1,05;2,19;5,59;2,59;-2,56;0,46;0,53;0,22;-8,60;-33,33;156.401,00;225,43;12,60;-0,31;2.864.486.063,75
EEEL4;410,00;40,18;32,55;1,82;0,84;55,89;28,56;11,54;13,15;8,70;-0,81;-0,11;3,76;3,68;-1,46;2,19;5,59;2,59;-2,56;0,46;0,53;0,22;-8,60;-33,33;100.734,67;225,43;12,60;-0,43;2.864.486.063,75
EGIE3;42,00;5,95;20,40;4,10;0,87;48,85;40,74;13,60;6,81;9,99;3,18;1,91;2,77;15,19;-1,09;1,39;20,09;4,24;16,41;0,21;0,79;0,31;14,25;1,65;67.005.847,12;10,25;2,06;-0,51;34.268.965.080,00
EKTR3;30,00;14,25;6,24;1,67;0,53;22,22;18,39;10,64;3,61;5,90;2,47;1,14;0,66;3,77;-0,90;1,51;26,71;8,44;14,63;0,32;0,68;0,79;12,33;21,50;2.903,00;17,99;4,80;0,15;5.515.293.334,44
EKTR4;27,08;17,37;5,64;1,51;0,48;22,22;18,39;10,64;3,26;5,90;2,47;1,14;0,60;3,40;-0,81;1,51;26,71;8,44;14,63;0,32;0,68;0,79;12,33;21,50;17.672,09;17,99;4,80;0,14;5.515.293.334,44
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;42,60;1,73;13,86;1,19;0,50;67,04;33,06;17,50;7,34;9,17;1,86;0,30;2,42;5,43;-0,63;1,71;8,57;3,57;6,43;0,42;0,58;0,20;-9,01;14,54;685.851.376,64;35,88;3,07;-1,19;93.244.922.039,48
ELET5;62,46;3,29;20,32;1,74;0,73;67,04;33,06;17,50;10,75;9,17;1,86;0,30;3,56;7,96;-0,93;1,71;8,57;3,57;6,43;0,42;0,58;0,20;-9,01;14,54;6.450,00;35,88;3,07;-1,75;93.244.922.039,48
ELET6;41,42;3,72;13,47;1,15;0,48;67,04;33,06;17,50;7,13;9,17;1,86;0,30;2,36;5,28;-0,62;1,71;8,57;3,57;6,43;0,42;0,58;0,20;-9,01;14,54;224.295.813,97;35,88;3,07;-1,16;93.244.922.039,48
ELMD3;11,13;;-958,78;2,05;1,02;34,80;6,20;-0,35;53,84;55,33;1,49;0,06;3,34;5,45;-1,69;1,87;-0,21;-0,11;1,92;0,50;0,50;0,30;;;2.704.751,18;5,43;-0,01;9,77;1.558.019.170,89
ELPL3;8,31;;1,23;0,61;0,05;18,66;13,68;6,38;0,57;2,66;2,09;2,24;0,08;2,23;-0,07;1,08;49,90;3,98;23,02;0,08;0,92;0,62;12,36;;;13,52;6,75;0,03;1.640.949.623,22
EMAE3;25,35;5,11;7,28;1,23;0,55;29,33;6,30;23,78;27,48;21,76;-9,54;-0,43;1,73;2,26;-0,82;4,08;16,86;7,62;0,16;0,45;0,55;0,32;20,69;18,54;;20,67;3,48;-0,16;1.066.722.606,30
EMAE4;31,20;4,57;8,96;1,51;0,68;29,33;6,30;23,78;33,82;21,76;-9,54;-0,43;2,13;2,78;-1,01;4,08;16,86;7,62;0,16;0,45;0,55;0,32;20,69;18,54;284.249,21;20,67;3,48;-0,20;1.066.722.606,30
EMBR3;11,58;;193,74;0,68;0,18;17,58;4,81;0,21;8,38;15,89;7,51;0,61;0,40;0,65;-0,42;2,01;0,35;0,09;3,06;0,27;0,72;0,46;1,13;-40,34;114.829.269,64;16,94;0,06;-1,91;8.574.585.209,52
ENAT3;19,45;8,78;3,80;1,30;0,85;38,07;100,80;60,44;2,28;1,49;-0,79;-0,45;2,29;2,79;-1,60;2,79;34,18;22,28;35,67;0,65;0,35;0,37;30,52;54,87;58.454.090,30;14,99;5,12;0,00;5.169.944.302,25
ENBR3;20,89;10,50;5,55;1,05;0,33;22,96;21,11;11,52;3,03;5,48;2,45;0,85;0,64;3,63;-0,47;1,46;18,93;5,99;13,24;0,32;0,65;0,52;15,05;26,82;66.809.952,79;19,88;3,76;0,21;12.140.542.448,52
ENEV3;14,18;;15,76;1,94;0,85;39,33;33,40;23,42;11,05;16,20;5,16;0,90;3,69;17,45;-1,00;1,47;12,30;5,37;7,37;0,44;0,56;0,23;18,85;;110.399.600,64;7,32;0,90;1,31;18.197.749.614,94
ENGI11;43,10;6,61;6,25;1,75;0,29;23,61;19,39;8,99;2,90;6,38;3,48;2,11;0,56;7,70;-0,40;1,17;28,09;4,69;13,33;0,17;0,81;0,52;17,81;74,52;104.135.840,85;24,56;6,90;0,14;15.642.220.418,80
ENGI3;13,52;4,22;9,80;2,75;0,46;23,61;19,39;8,99;4,54;6,38;3,48;2,11;0,88;12,08;-0,62;1,17;28,09;4,69;13,33;0,17;0,81;0,52;17,81;74,52;86.011,94;4,91;1,38;0,21;15.642.220.418,80
ENGI4;7,40;7,70;5,36;1,51;0,25;23,61;19,39;8,99;2,49;6,38;3,48;2,11;0,48;6,61;-0,34;1,17;28,09;4,69;13,33;0,17;0,81;0,52;17,81;74,52;128.610,67;4,91;1,38;0,12;15.642.220.418,80
ENJU3;1,38;;-2,32;0,68;0,60;27,09;-124,55;-105,10;-1,96;0,65;2,61;-0,91;2,44;0,78;-4,69;8,71;-29,44;-26,00;-34,89;0,88;0,12;0,25;;;4.417.105,88;2,02;-0,60;-0,03;273.740.564,64
ENMA3B;50,49;10,58;9,39;2,60;1,08;32,56;21,57;16,58;7,22;;1,12;0,40;1,56;12,19;-1,59;1,38;27,67;11,53;18,10;0,42;0,58;0,70;11,48;17,17;;19,43;5,38;0,55;
ENMA6B;83,99;6,36;15,62;4,32;1,80;32,56;21,57;16,58;12,00;;1,12;0,40;2,59;20,28;-2,65;1,38;27,67;11,53;18,10;0,42;0,58;0,70;11,48;17,17;;19,43;5,38;0,92;
ENMT3;82,84;4,81;15,30;6,02;1,58;28,14;23,02;15,45;10,27;12,65;2,33;1,37;2,36;25,73;-2,20;1,28;39,33;10,36;20,10;0,26;0,74;0,67;16,93;55,35;164.192,24;13,77;5,42;0,54;18.228.934.012,36
ENMT4;83,48;4,77;15,41;6,06;1,60;28,14;23,02;15,45;10,35;12,65;2,33;1,37;2,38;25,93;-2,21;1,28;39,33;10,36;20,10;0,26;0,74;0,67;16,93;55,35;145.295,25;13,77;5,42;0,55;18.228.934.012,36
EPAR3;12,71;15,88;2,67;1,90;0,72;17,82;7,75;7,57;2,60;2,80;0,19;0,14;0,20;2,31;-2,30;1,84;71,33;27,10;43,35;0,38;0,62;3,58;44,52;100,22;29.243,19;6,68;4,77;0,02;188.877.819,28
EQPA3;4,64;9,48;8,43;2,79;0,85;30,25;21,79;14,39;5,56;6,91;1,34;0,67;1,21;5,42;-1,37;1,71;33,08;10,08;19,70;0,30;0,70;0,70;12,16;28,18;80.746,36;1,66;0,55;0,13;10.276.111.470,40
EQPA5;6,70;6,57;12,17;4,03;1,23;30,25;21,79;14,39;8,03;6,91;1,34;0,67;1,75;7,82;-1,98;1,71;33,08;10,08;19,70;0,30;0,70;0,70;12,16;28,18;3.353,20;1,66;0,55;0,18;10.276.111.470,40
EQPA6;10,48;4,20;19,03;6,30;1,92;30,25;21,79;14,39;12,56;6,91;1,34;0,67;2,74;12,23;-3,09;1,71;33,08;10,08;19,70;0,30;0,70;0,70;12,16;28,18;;1,66;0,55;0,29;10.276.111.470,40
EQPA7;6,62;6,65;12,02;3,98;1,21;30,25;21,79;14,39;7,94;6,91;1,34;0,67;1,73;7,73;-1,95;1,71;33,08;10,08;19,70;0,30;0,70;0,70;12,16;28,18;662,00;1,66;0,55;0,18;10.276.111.470,40
EQTL3;24,31;2,63;7,00;1,71;0,39;29,55;20,94;15,11;5,05;9,32;4,27;1,44;1,06;3,48;-0,54;1,70;24,38;5,57;10,86;0,23;0,74;0,37;24,97;40,66;242.565.682,94;14,24;3,47;0,20;27.444.399.761,35
ESPA3;2,48;3,30;5,34;0,84;0,28;37,60;27,76;15,18;2,92;6,70;3,78;1,09;0,81;3,15;-0,45;1,30;15,70;5,18;11,27;0,33;0,67;0,34;;;14.249.741,76;2,96;0,46;0,61;605.704.203,68
ESTR3;17,80;;-0,43;-0,03;0,05;39,48;7,99;-21,42;1,14;8,62;5,97;;0,09;-0,03;-0,12;0,22;-6,59;-12,34;-1,81;-1,87;2,87;0,58;4,90;;;-634,97;-41,84;-0,01;33.357.910,00
ESTR4;53,00;;-1,27;-0,08;0,16;39,48;7,99;-21,42;3,40;8,62;5,97;;0,27;-0,08;-0,34;0,22;-6,59;-12,34;-1,81;-1,87;2,87;0,58;4,90;;14.450,00;-634,97;-41,84;-0,02;33.357.910,00
ETER3;10,25;6,20;2,50;1,05;0,59;41,05;29,41;22,76;1,94;1,32;-0,61;-0,33;0,57;1,13;-2,21;3,57;41,82;23,74;40,98;0,57;0,43;1,04;6,30;;13.299.008,67;9,80;4,10;0,27;633.209.893,75
EUCA3;14,39;1,79;2,60;0,68;0,39;35,44;22,15;20,39;2,39;2,51;0,75;0,21;0,53;2,95;-0,59;1,62;26,15;14,90;18,80;0,57;0,43;0,73;16,44;72,53;24.420,53;21,19;5,54;0,01;978.121.300,16
EUCA4;8,61;3,29;1,55;0,41;0,23;35,44;22,15;20,39;1,43;2,51;0,75;0,21;0,32;1,77;-0,35;1,62;26,15;14,90;18,80;0,57;0,43;0,73;16,44;72,53;417.920,94;21,19;5,54;0,01;978.121.300,16
EVEN3;4,63;5,76;6,03;0,53;0,16;27,14;9,35;7,92;5,11;2,51;-2,61;-0,27;0,48;0,47;-0,60;1,90;8,84;2,69;5,09;0,30;0,57;0,34;5,48;144,33;7.824.059,18;8,68;0,77;0,04;981.560.000,00
EZTC3;15,46;3,71;7,40;0,78;0,67;44,94;33,34;43,98;9,76;7,49;-2,26;-0,18;3,25;1,84;-1,20;6,17;10,53;9,11;7,11;0,87;0,12;0,21;10,85;14,94;33.501.168,39;19,85;2,09;0,48;3.416.491.532,38
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;52,95;5,52;5,59;1,78;1,31;47,02;38,14;32,04;4,70;4,27;-0,38;-0,14;1,79;4,12;-2,30;3,72;31,82;23,33;29,72;0,73;0,27;0,73;16,87;64,38;26.956,05;29,75;9,47;0,01;4.620.608.000,00
FESA4;52,00;6,19;5,49;1,75;1,28;47,02;38,14;32,04;4,61;4,27;-0,38;-0,14;1,76;4,05;-2,26;3,72;31,82;23,33;29,72;0,73;0,27;0,73;16,87;64,38;19.154.009,88;29,75;9,47;0,01;4.620.608.000,00
FHER3;16,00;;1,07;1,33;0,33;20,59;17,21;16,79;1,05;1,45;0,40;0,51;0,18;0,95;-1,05;2,00;124,03;30,38;74,68;0,24;0,76;1,81;-3,75;79,42;9.982.577,76;12,02;14,91;0,00;861.716.544,00
FIGE3;0,00;;0,00;0,00;0,00;100,00;91,45;61,74;0,00;0,00;;;0,00;0,00;0,00;;3,89;3,88;;1,00;0,00;0,06;;-9,83;;101,97;3,96;0,00;0,00
FIGE4;0,00;;0,00;0,00;0,00;100,00;91,45;61,74;0,00;0,00;;;0,00;0,00;0,00;;3,89;3,88;;1,00;0,00;0,06;;-9,83;;101,97;3,96;0,00;0,00
FIQE3;3,50;4,79;13,37;1,30;0,78;48,43;26,59;18,15;9,13;6,64;-2,49;-0,36;2,43;2,65;-1,49;2,65;9,74;5,85;8,19;0,60;0,40;0,32;;;2.652.907,06;2,69;0,26;0,19;1.267.173.631,50
FLEX3;0,00;;0,00;0,00;0,00;28,72;0,50;-14,25;0,00;46,57;46,56;;0,00;0,00;0,00;0,77;-160,02;-18,79;-20,10;-0,12;1,12;1,32;1,44;;;-14,25;-22,80;0,00;0,00
FLRY3;14,89;6,30;13,85;2,72;0,79;28,62;16,91;8,40;6,88;10,29;3,40;1,34;1,16;11,45;-1,08;1,35;19,60;5,70;11,95;0,29;0,71;0,68;13,06;8,36;31.716.434,55;5,48;1,07;1,76;4.734.186.100,44
FNCN3;16,00;;-17,02;1,50;1,37;100,00;-42,08;-40,12;-16,23;-16,23;;;6,83;2,40;-3,73;10,45;-8,79;-8,07;;0,92;0,08;0,20;-19,89;;10.563,50;10,70;-0,94;0,29;14.620.448,00
FRAS3;10,31;2,79;15,55;2,52;0,90;28,50;9,69;6,76;10,86;13,24;2,39;0,55;1,05;3,54;-1,89;1,95;16,19;5,81;12,08;0,36;0,64;0,86;26,01;22,73;3.628.639,52;4,10;0,66;-0,58;2.783.868.496,33
FRIO3;41,50;;-2,78;-0,76;0,09;18,12;8,99;-2,95;0,91;6,78;5,87;;0,08;-0,42;-0,30;0,76;-27,53;-3,36;12,54;-0,12;1,10;1,14;15,09;;12.450,00;-54,31;-14,95;-0,11;170.430.291,00
FRTA3;2,99;;2,35;-0,10;0,18;18,54;-2,84;18,28;-15,16;-163,92;-148,76;;0,43;-0,07;-0,22;0,08;-4,12;7,60;26,96;-1,85;2,85;0,42;-19,18;;8.500,23;-30,87;1,27;0,02;6.140.281,94
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;3,32;;0,68;0,34;0,31;1.263,24;1.130,11;1.118,69;0,67;0,68;0,01;0,01;7,56;-31,46;-0,34;0,89;50,11;45,49;46,17;0,91;0,09;0,04;;;458.032,64;9,81;4,91;;339.762.744,32
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;27,89;;46,73;1,33;0,66;19,03;17,77;4,11;10,80;14,33;3,95;0,49;1,92;-5,03;-0,75;0,48;2,85;1,42;7,31;0,50;0,50;0,35;0,20;-31,03;2.639,80;20,95;0,60;-0,52;2.531.756.317,23
GEPA4;26,27;;44,02;1,25;0,62;19,03;17,77;4,11;10,17;14,33;3,95;0,49;1,81;-4,74;-0,71;0,48;2,85;1,42;7,31;0,50;0,50;0,35;0,20;-31,03;13.128,38;20,95;0,60;-0,49;2.531.756.317,23
GETT11;4,54;9,31;16,52;2,48;0,15;39,31;20,00;16,71;13,81;;2,42;0,44;2,76;5,64;-4,22;1,03;15,03;0,91;8,51;0,06;0,94;0,05;;;3.498.989,33;1,83;0,27;0,14;
GETT3;2,24;8,99;8,15;1,23;0,07;39,31;20,00;16,71;6,81;;2,42;0,44;1,36;2,78;-2,08;1,03;15,03;0,91;8,51;0,06;0,94;0,05;;;385.652,58;1,83;0,27;0,07;
GETT4;2,21;9,80;8,04;1,21;0,07;39,31;20,00;16,71;6,72;;2,42;0,44;1,34;2,74;-2,06;1,03;15,03;0,91;8,51;0,06;0,94;0,05;;;393.491,79;1,83;0,27;0,07;
GFSA3;1,30;;6,41;0,24;0,09;27,33;25,79;8,11;2,02;6,79;4,77;0,57;0,52;0,26;-0,25;2,24;3,77;1,41;3,57;0,38;0,62;0,17;-2,22;;9.702.794,03;5,38;0,20;-0,02;438.679.445,10
GGBR3;20,11;16,46;2,17;0,82;0,48;26,97;27,30;19,39;1,54;2,04;0,23;0,12;0,42;1,73;-0,92;2,43;37,72;22,32;30,76;0,59;0,41;1,15;15,78;;1.221.072,24;24,61;9,29;0,01;40.599.001.056,33
GGBR4;25,36;13,05;2,73;1,03;0,61;26,97;27,30;19,39;1,94;2,04;0,23;0,12;0,53;2,18;-1,16;2,43;37,72;22,32;30,76;0,59;0,41;1,15;15,78;;393.737.295,82;24,61;9,29;0,01;40.599.001.056,33
GGPS3;12,00;1,56;19,29;3,52;1,19;16,33;9,26;5,78;12,05;12,61;0,56;0,16;1,12;4,01;-2,53;2,26;18,24;6,16;10,98;0,34;0,66;1,07;;;15.647.300,36;3,41;0,62;2,70;8.036.506.020,00
GMAT3;3,73;;10,30;1,25;0,79;22,95;5,64;4,68;8,54;10,08;1,53;0,22;0,48;1,81;-2,04;3,44;12,12;7,65;10,76;0,63;0,36;1,63;;;23.625.946,52;2,99;0,36;2,98;8.240.860.874,67
GNDI3;66,95;2,41;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;614.805.285,20;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;10,06;24,06;2,09;0,75;0,15;26,97;27,26;6,35;0,49;0,71;0,20;0,30;0,13;0,53;-0,29;2,49;35,71;7,23;30,21;0,20;0,40;1,14;15,78;;748.791,82;13,47;4,81;0,01;11.479.265.634,49
GOAU4;10,81;22,39;2,25;0,80;0,16;26,97;27,26;6,35;0,52;0,71;0,20;0,30;0,14;0,57;-0,31;2,49;35,71;7,23;30,21;0,20;0,40;1,14;15,78;;112.689.792,39;13,47;4,81;0,01;11.479.265.634,49
GOLL4;10,17;;-15,61;-1,80;2,10;-5,35;-35,60;-22,95;-10,06;-4,36;-3,04;;3,58;-3,73;-2,53;0,23;-11,51;-13,44;42,37;-1,17;2,17;0,59;-5,51;;106.403.839,82;-5,66;-0,65;0,23;4.256.017.986,87
GPAR3;29,50;;2,90;2,07;0,95;79,86;433,13;292,34;1,95;0,34;-1,61;-1,71;8,46;3,45;-4,86;1,52;71,41;32,94;70,31;0,46;0,54;0,11;-9,31;-11,27;2.950,00;14,27;10,19;0,01;2.298.888.744,00
GPIV33;4,74;;0,30;0,12;0,06;100,00;88,19;59,86;0,20;-0,48;-0,68;-0,41;0,18;0,30;-0,08;6,29;40,77;19,58;33,33;0,48;0,17;0,33;6,19;59,10;309.277,82;38,88;15,85;0,00;212.282.089,74
GRAO3;0,00;;0,00;0,00;0,00;-2,61;-3,39;-0,47;0,00;-1,59;-1,59;27,07;0,00;0,00;0,00;0,95;-237,54;-1,61;-27,29;0,01;0,97;3,42;;;;0,07;-0,16;0,00;0,00
GRND3;7,75;5,68;11,71;1,70;1,52;42,36;14,37;25,56;20,82;17,38;-3,44;-0,28;2,99;2,86;-3,99;7,00;14,48;12,97;6,50;0,90;0,10;0,51;2,75;-1,20;14.429.418,61;4,57;0,66;0,64;6.991.740.000,00
GSHP3;25,20;;0,73;-0,09;0,03;73,86;39,72;47,33;0,87;28,27;27,40;;0,34;2,47;-0,04;1,08;-11,90;4,40;3,52;-0,37;1,37;0,09;-12,81;-18,29;6.379,94;-290,85;34,63;-0,01;48.604.978,80
GUAR3;7,25;7,31;7,57;0,70;0,26;55,05;5,56;6,20;8,44;12,80;4,36;0,36;0,47;1,36;-0,65;1,45;9,26;3,39;2,02;0,37;0,63;0,55;4,05;8,52;12.103.644,03;10,34;0,96;-0,01;3.619.200.000,00
HAGA3;3,10;;6,30;-0,59;0,62;25,76;18,00;16,55;5,79;2,06;-1,55;;1,04;1,86;-3,60;1,67;-9,36;9,81;-14,77;-1,05;2,05;0,59;9,48;12,37;35.057,21;-5,26;0,49;-0,20;23.006.667,25
HAGA4;1,35;;2,74;-0,26;0,27;25,76;18,00;16,55;2,52;2,06;-1,55;;0,45;0,81;-1,57;1,67;-9,36;9,81;-14,77;-1,05;2,05;0,59;9,48;12,37;35.683,27;-5,26;0,49;-0,09;23.006.667,25
HAPV3;5,96;0,58;256,99;0,87;0,59;27,30;2,10;1,34;163,77;188,56;24,79;0,13;3,43;94,11;-0,66;1,06;0,34;0,23;0,27;0,68;0,32;0,17;26,62;-18,37;402.618.735,39;6,88;0,02;-3,28;42.568.574.763,36
HBOR3;2,62;6,90;4,15;0,26;0,08;27,54;14,45;9,20;2,64;10,23;7,59;0,75;0,38;0,20;-0,19;2,98;6,29;1,89;3,50;0,30;0,57;0,21;1,00;;1.760.725,33;10,03;0,63;0,06;350.689.808,64
HBRE3;4,60;;2,97;0,25;0,13;82,54;305,26;155,43;1,51;3,64;2,13;0,35;4,61;1,65;-0,15;2,23;8,47;4,23;8,10;0,50;0,38;0,03;;;270.151,58;18,30;1,55;-0,01;474.669.312,60
HBSA3;2,69;;-16,64;1,54;0,35;31,18;19,10;-8,95;7,80;21,89;14,09;2,78;1,49;3,99;-0,42;1,92;-9,24;-2,08;3,41;0,23;0,77;0,23;23,22;;12.560.248,70;1,75;-0,16;0,69;2.045.429.309,67
HBTS5;44,89;3,13;2,12;0,86;0,30;67,64;11,56;67,14;12,30;18,27;5,97;0,42;1,42;-41,09;-0,33;0,93;40,59;14,22;3,71;0,35;0,65;0,21;37,96;;9.333,79;52,20;21,19;0,00;410.011.209,43
HETA3;96,00;;-874,28;-0,09;4,74;100,00;90,59;-2,00;19,27;134,92;127,74;;17,45;-0,60;-5,09;0,01;-0,01;-0,54;-1,10;-53,87;54,87;0,27;-0,71;;42.600,00;-1.089,93;-0,11;8,75;18.244.205,34
HETA4;5,34;;-48,63;0,00;0,26;100,00;90,59;-2,00;1,07;134,92;127,74;;0,97;-0,03;-0,28;0,01;-0,01;-0,54;-1,10;-53,87;54,87;0,27;-0,71;;6.422,96;-1.089,93;-0,11;0,49;18.244.205,34
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-7,32;0,69;0,31;0,59;-7,54;-26,63;109.503.605,67;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;63,38;-61,54;-89,03;0,00;-0,26;0,17;;0,00;0,00;0,00;0,05;-10,62;-11,42;9,22;-1,08;2,14;0,13;-20,33;;;-27,26;-2,90;0,00;16.025.822,82
HOOT4;2,03;;-0,70;-0,07;0,08;63,38;-61,54;-89,03;-1,01;-0,26;0,17;;0,62;-0,06;-0,09;0,05;-10,62;-11,42;9,22;-1,08;2,14;0,13;-20,33;;23.245,94;-27,26;-2,90;0,02;16.025.822,82
HYPE3;38,54;3,20;17,79;2,47;1,20;63,73;33,63;21,93;11,60;14,73;3,14;0,67;3,90;9,59;-1,71;1,72;13,87;6,74;11,58;0,49;0,51;0,31;12,96;3,11;170.312.990,76;15,62;2,17;23,59;24.412.038.518,42
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;4,05;;-11,12;0,92;0,39;46,49;-10,89;-18,84;-19,24;-23,44;-4,21;0,20;2,10;-16,45;-0,58;0,93;-8,28;-3,49;-3,64;0,42;0,58;0,19;;;5.611.169,64;4,40;-0,36;0,01;1.140.627.711,60
IGBR3;33,00;;-0,76;-0,04;0,33;100,00;-756,72;-984,57;-0,99;-13,20;-12,21;;7,50;-0,10;-0,39;0,05;-5,19;-42,85;8,02;-8,26;9,26;0,04;-7,98;;179.433,70;-834,46;-43,31;0,02;41.266.368,00
IGSN3;0,00;;0,00;0,00;0,00;31,90;9,68;-17,61;0,00;40,14;40,14;1,39;0,00;0,00;0,00;3,80;-6,30;-1,94;-1,38;0,31;0,69;0,11;16,89;;;8,30;-0,52;0,00;0,00
IGTA3;33,00;;19,38;1,71;0,83;57,71;47,16;32,84;13,50;16,98;3,48;0,44;6,36;3,55;-1,17;5,16;8,84;4,27;4,07;0,48;0,52;0,13;5,10;13,23;70.275.318,31;19,26;1,70;0,64;5.828.182.074,00
IGTI11;18,16;1,88;33,66;2,00;0,94;57,76;42,48;22,04;17,46;16,15;3,84;0,44;7,42;3,88;-1,36;4,63;5,93;2,79;3,19;0,47;0,53;0,13;5,11;56,44;62.519.902,03;9,10;0,54;0,33;4.796.219.984,80
IGTI3;2,47;1,97;13,74;0,81;0,38;57,76;42,48;22,04;7,13;16,15;3,84;0,44;3,03;1,58;-0,55;4,63;5,93;2,79;3,19;0,47;0,53;0,13;5,11;56,44;551.412,82;3,03;0,18;0,13;4.796.219.984,80
IGTI4;0,00;;0,00;0,00;0,00;57,76;42,48;22,04;0,00;16,15;3,84;0,44;0,00;0,00;0,00;4,63;5,93;2,79;3,19;0,47;0,53;0,13;5,11;56,44;;3,03;0,18;0,00;4.796.219.984,80
